kmer_id	target_family	chromosome	total_exact_hits	inside_broad_CenSat	outside_broad_CenSat	fine_HSat3_hits	fine_HSat2_hits	fine_alphaSat_hits	fine_ct_hits	fine_outside_hits
k16_2ec3c158	HSat3	chr15	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chr16	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chr17	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chr18	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chr19	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chr20	34	34	0	34	0	0	0	0
k16_2ec3c158	HSat3	chr21	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chr22	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chrX	0	0	0	0	0	0	0	0
k16_2ec3c158	HSat3	chrY	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr1	1	0	1	0	0	0	0	1
k16_2f53c4f5	HSat3	chr2	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr3	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr4	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr5	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr6	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr7	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr8	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr9	62	62	0	62	0	0	0	0
k16_2f53c4f5	HSat3	chr10	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr11	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr12	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr13	1	1	0	1	0	0	0	0
k16_2f53c4f5	HSat3	chr14	1	1	0	1	0	0	0	0
k16_2f53c4f5	HSat3	chr15	60	60	0	60	0	0	0	0
k16_2f53c4f5	HSat3	chr16	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr17	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr18	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr19	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr20	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chr21	1	1	0	1	0	0	0	0
k16_2f53c4f5	HSat3	chr22	4	4	0	4	0	0	0	0
k16_2f53c4f5	HSat3	chrX	0	0	0	0	0	0	0	0
k16_2f53c4f5	HSat3	chrY	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr1	4	4	0	0	4	0	0	0
k16_34d83a51	HSat2	chr2	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr3	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr4	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr5	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr6	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr7	2	2	0	0	2	0	0	0
k16_34d83a51	HSat2	chr8	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr9	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr10	165	165	0	0	165	0	0	0
k16_34d83a51	HSat2	chr11	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr12	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr13	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr14	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr15	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr16	3	3	0	0	3	0	0	0
k16_34d83a51	HSat2	chr17	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr18	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr19	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr20	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr21	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chr22	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chrX	0	0	0	0	0	0	0	0
k16_34d83a51	HSat2	chrY	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr1	4866	4866	0	0	4866	0	0	0
k16_360e8045	HSat2	chr2	4	4	0	0	4	0	0	0
k16_360e8045	HSat2	chr3	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr4	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr5	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr6	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr7	6	6	0	0	6	0	0	0
k16_360e8045	HSat2	chr8	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr9	2	2	0	2	0	0	0	0
k16_360e8045	HSat2	chr10	78	78	0	0	78	0	0	0
k16_360e8045	HSat2	chr11	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr12	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr13	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr14	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr15	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr16	6	6	0	0	6	0	0	0
k16_360e8045	HSat2	chr17	1	1	0	0	1	0	0	0
k16_360e8045	HSat2	chr18	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr19	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr20	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr21	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chr22	3	3	0	0	3	0	0	0
k16_360e8045	HSat2	chrX	0	0	0	0	0	0	0	0
k16_360e8045	HSat2	chrY	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr1	12549	12549	0	0	12549	0	0	0
k16_360e8560	HSat2	chr2	13	13	0	0	13	0	0	0
k16_360e8560	HSat2	chr3	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr4	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr5	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr6	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr7	10	10	0	0	10	0	0	0
k16_360e8560	HSat2	chr8	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr9	2	2	0	0	2	0	0	0
k16_360e8560	HSat2	chr10	16	16	0	0	16	0	0	0
k16_360e8560	HSat2	chr11	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr12	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr13	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr14	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr15	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr16	15	15	0	0	15	0	0	0
k16_360e8560	HSat2	chr17	5	5	0	0	5	0	0	0
k16_360e8560	HSat2	chr18	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr19	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr20	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr21	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chr22	4	4	0	0	4	0	0	0
k16_360e8560	HSat2	chrX	0	0	0	0	0	0	0	0
k16_360e8560	HSat2	chrY	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr1	1	1	0	1	0	0	0	0
k16_390e83a8	HSat3	chr2	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr3	3	3	0	3	0	0	0	0
k16_390e83a8	HSat3	chr4	3	3	0	3	0	0	0	0
k16_390e83a8	HSat3	chr5	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr6	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr7	2	2	0	2	0	0	0	0
k16_390e83a8	HSat3	chr8	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr9	760	760	0	760	0	0	0	0
k16_390e83a8	HSat3	chr10	2	1	1	1	0	0	0	1
k16_390e83a8	HSat3	chr11	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr12	1	0	1	0	0	0	0	1
k16_390e83a8	HSat3	chr13	10	10	0	10	0	0	0	0
k16_390e83a8	HSat3	chr14	26	26	0	26	0	0	0	0
k16_390e83a8	HSat3	chr15	13	13	0	13	0	0	0	0
k16_390e83a8	HSat3	chr16	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr17	8	8	0	8	0	0	0	0
k16_390e83a8	HSat3	chr18	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr19	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chr20	41	41	0	41	0	0	0	0
k16_390e83a8	HSat3	chr21	20	19	1	19	0	0	0	1
k16_390e83a8	HSat3	chr22	13	13	0	13	0	0	0	0
k16_390e83a8	HSat3	chrX	0	0	0	0	0	0	0	0
k16_390e83a8	HSat3	chrY	43	43	0	43	0	0	0	0
k16_3a0d0662	HSat3	chr1	24	24	0	24	0	0	0	0
k16_3a0d0662	HSat3	chr2	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr3	1	1	0	1	0	0	0	0
k16_3a0d0662	HSat3	chr4	1	1	0	1	0	0	0	0
k16_3a0d0662	HSat3	chr5	53	53	0	53	0	0	0	0
k16_3a0d0662	HSat3	chr6	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr7	37	37	0	37	0	0	0	0
k16_3a0d0662	HSat3	chr8	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr9	18426	18426	0	18426	0	0	0	0
k16_3a0d0662	HSat3	chr10	20	20	0	20	0	0	0	0
k16_3a0d0662	HSat3	chr11	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr12	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr13	5	5	0	5	0	0	0	0
k16_3a0d0662	HSat3	chr14	6	6	0	6	0	0	0	0
k16_3a0d0662	HSat3	chr15	1	1	0	1	0	0	0	0
k16_3a0d0662	HSat3	chr16	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr17	7	7	0	7	0	0	0	0
k16_3a0d0662	HSat3	chr18	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr19	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chr20	58	58	0	58	0	0	0	0
k16_3a0d0662	HSat3	chr21	10	10	0	10	0	0	0	0
k16_3a0d0662	HSat3	chr22	12	12	0	12	0	0	0	0
k16_3a0d0662	HSat3	chrX	0	0	0	0	0	0	0	0
k16_3a0d0662	HSat3	chrY	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr1	5	4	1	4	0	0	0	1
k16_3a0e80c1	HSat3	chr2	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr3	1	0	1	0	0	0	0	1
k16_3a0e80c1	HSat3	chr4	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr5	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr6	1	0	1	0	0	0	0	1
k16_3a0e80c1	HSat3	chr7	3	2	1	2	0	0	0	1
k16_3a0e80c1	HSat3	chr8	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr9	213	213	0	213	0	0	0	0
k16_3a0e80c1	HSat3	chr10	2	2	0	2	0	0	0	0
k16_3a0e80c1	HSat3	chr11	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr12	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr13	2	2	0	2	0	0	0	0
k16_3a0e80c1	HSat3	chr14	5	4	1	4	0	0	0	1
k16_3a0e80c1	HSat3	chr15	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr16	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr17	1	0	1	0	0	0	0	1
k16_3a0e80c1	HSat3	chr18	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr19	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chr20	15	15	0	15	0	0	0	0
k16_3a0e80c1	HSat3	chr21	20	20	0	20	0	0	0	0
k16_3a0e80c1	HSat3	chr22	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chrX	0	0	0	0	0	0	0	0
k16_3a0e80c1	HSat3	chrY	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr1	13	13	0	13	0	0	0	0
k16_3d4f91da	HSat3	chr2	2	2	0	2	0	0	0	0
k16_3d4f91da	HSat3	chr3	1	1	0	1	0	0	0	0
k16_3d4f91da	HSat3	chr4	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr5	180	180	0	180	0	0	0	0
k16_3d4f91da	HSat3	chr6	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr7	33	33	0	33	0	0	0	0
k16_3d4f91da	HSat3	chr8	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr9	24027	24027	0	24027	0	0	0	0
k16_3d4f91da	HSat3	chr10	55	55	0	55	0	0	0	0
k16_3d4f91da	HSat3	chr11	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr12	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr13	8	8	0	8	0	0	0	0
k16_3d4f91da	HSat3	chr14	29	29	0	29	0	0	0	0
k16_3d4f91da	HSat3	chr15	14	14	0	14	0	0	0	0
k16_3d4f91da	HSat3	chr16	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr17	12	12	0	12	0	0	0	0
k16_3d4f91da	HSat3	chr18	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr19	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chr20	48	48	0	48	0	0	0	0
k16_3d4f91da	HSat3	chr21	27	27	0	27	0	0	0	0
k16_3d4f91da	HSat3	chr22	70	70	0	70	0	0	0	0
k16_3d4f91da	HSat3	chrX	0	0	0	0	0	0	0	0
k16_3d4f91da	HSat3	chrY	1	1	0	1	0	0	0	0
k16_3dab53d8	HSat2	chr1	12564	12564	0	0	12564	0	0	0
k16_3dab53d8	HSat2	chr2	14	14	0	0	14	0	0	0
k16_3dab53d8	HSat2	chr3	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr4	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr5	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr6	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr7	12	12	0	0	12	0	0	0
k16_3dab53d8	HSat2	chr8	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr9	2	2	0	0	2	0	0	0
k16_3dab53d8	HSat2	chr10	16	16	0	0	16	0	0	0
k16_3dab53d8	HSat2	chr11	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr12	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr13	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr14	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr15	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr16	13	13	0	0	13	0	0	0
k16_3dab53d8	HSat2	chr17	5	5	0	0	5	0	0	0
k16_3dab53d8	HSat2	chr18	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr19	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr20	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr21	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chr22	4	4	0	0	4	0	0	0
k16_3dab53d8	HSat2	chrX	0	0	0	0	0	0	0	0
k16_3dab53d8	HSat2	chrY	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr1	11	11	0	0	11	0	0	0
k16_3dbf535a	HSat2	chr2	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr3	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr4	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr5	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr6	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr7	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr8	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr9	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr10	132	132	0	0	132	0	0	0
k16_3dbf535a	HSat2	chr11	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr12	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr13	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr14	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr15	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr16	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr17	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr18	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr19	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr20	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr21	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chr22	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chrX	0	0	0	0	0	0	0	0
k16_3dbf535a	HSat2	chrY	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr1	10	10	0	10	0	0	0	0
k16_3e476af8	HSat3	chr2	2	2	0	2	0	0	0	0
k16_3e476af8	HSat3	chr3	1	1	0	1	0	0	0	0
k16_3e476af8	HSat3	chr4	2	2	0	2	0	0	0	0
k16_3e476af8	HSat3	chr5	178	178	0	178	0	0	0	0
k16_3e476af8	HSat3	chr6	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr7	31	31	0	31	0	0	0	0
k16_3e476af8	HSat3	chr8	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr9	29581	29581	0	29581	0	0	0	0
k16_3e476af8	HSat3	chr10	50	50	0	50	0	0	0	0
k16_3e476af8	HSat3	chr11	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr12	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr13	5	5	0	5	0	0	0	0
k16_3e476af8	HSat3	chr14	30	30	0	30	0	0	0	0
k16_3e476af8	HSat3	chr15	4	4	0	4	0	0	0	0
k16_3e476af8	HSat3	chr16	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr17	11	11	0	11	0	0	0	0
k16_3e476af8	HSat3	chr18	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr19	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chr20	37	37	0	37	0	0	0	0
k16_3e476af8	HSat3	chr21	20	20	0	20	0	0	0	0
k16_3e476af8	HSat3	chr22	64	64	0	64	0	0	0	0
k16_3e476af8	HSat3	chrX	0	0	0	0	0	0	0	0
k16_3e476af8	HSat3	chrY	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr1	59	59	0	59	0	0	0	0
k16_4118ba0e	HSat3	chr2	10	10	0	10	0	0	0	0
k16_4118ba0e	HSat3	chr3	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr4	9	9	0	9	0	0	0	0
k16_4118ba0e	HSat3	chr5	139	139	0	139	0	0	0	0
k16_4118ba0e	HSat3	chr6	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr7	124	124	0	124	0	0	0	0
k16_4118ba0e	HSat3	chr8	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr9	12853	12853	0	12853	0	0	0	0
k16_4118ba0e	HSat3	chr10	55	55	0	55	0	0	0	0
k16_4118ba0e	HSat3	chr11	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr12	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr13	91	91	0	91	0	0	0	0
k16_4118ba0e	HSat3	chr14	245	245	0	245	0	0	0	0
k16_4118ba0e	HSat3	chr15	91	91	0	91	0	0	0	0
k16_4118ba0e	HSat3	chr16	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr17	45	45	0	45	0	0	0	0
k16_4118ba0e	HSat3	chr18	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr19	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chr20	335	335	0	335	0	0	0	0
k16_4118ba0e	HSat3	chr21	181	181	0	181	0	0	0	0
k16_4118ba0e	HSat3	chr22	187	187	0	187	0	0	0	0
k16_4118ba0e	HSat3	chrX	0	0	0	0	0	0	0	0
k16_4118ba0e	HSat3	chrY	1	1	0	1	0	0	0	0
k16_411b0a0e	HSat3	chr1	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr2	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr3	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr4	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr5	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr6	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr7	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr8	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr9	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr10	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr11	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr12	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr13	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr14	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr15	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr16	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr17	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr18	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr19	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr20	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr21	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chr22	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chrX	0	0	0	0	0	0	0	0
k16_411b0a0e	HSat3	chrY	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr1	6976	6976	0	0	6976	0	0	0
k16_43143e38	HSat2	chr2	1	0	1	0	0	0	0	1
k16_43143e38	HSat2	chr3	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr4	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr5	1	0	1	0	0	0	0	1
k16_43143e38	HSat2	chr6	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr7	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr8	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr9	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr10	105	105	0	0	105	0	0	0
k16_43143e38	HSat2	chr11	1	0	1	0	0	0	0	1
k16_43143e38	HSat2	chr12	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr13	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr14	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr15	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr16	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr17	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr18	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr19	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr20	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr21	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chr22	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chrX	0	0	0	0	0	0	0	0
k16_43143e38	HSat2	chrY	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr1	4	4	0	4	0	0	0	0
k16_43a0e814	HSat3	chr2	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr3	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr4	2	1	1	0	0	0	1	1
k16_43a0e814	HSat3	chr5	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr6	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr7	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr8	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr9	161	161	0	161	0	0	0	0
k16_43a0e814	HSat3	chr10	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr11	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr12	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr13	1	1	0	1	0	0	0	0
k16_43a0e814	HSat3	chr14	1	1	0	1	0	0	0	0
k16_43a0e814	HSat3	chr15	2	1	1	1	0	0	0	1
k16_43a0e814	HSat3	chr16	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr17	1	1	0	1	0	0	0	0
k16_43a0e814	HSat3	chr18	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr19	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chr20	129	129	0	129	0	0	0	0
k16_43a0e814	HSat3	chr21	1	1	0	1	0	0	0	0
k16_43a0e814	HSat3	chr22	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chrX	0	0	0	0	0	0	0	0
k16_43a0e814	HSat3	chrY	1	1	0	1	0	0	0	0
k16_476afbf4	HSat3	chr1	5	5	0	5	0	0	0	0
k16_476afbf4	HSat3	chr2	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr3	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr4	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr5	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr6	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr7	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr8	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr9	1	1	0	1	0	0	0	0
k16_476afbf4	HSat3	chr10	3	3	0	3	0	0	0	0
k16_476afbf4	HSat3	chr11	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr12	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr13	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr14	1	1	0	1	0	0	0	0
k16_476afbf4	HSat3	chr15	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr16	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr17	1	1	0	1	0	0	0	0
k16_476afbf4	HSat3	chr18	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr19	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr20	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chr21	6	6	0	6	0	0	0	0
k16_476afbf4	HSat3	chr22	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chrX	0	0	0	0	0	0	0	0
k16_476afbf4	HSat3	chrY	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr1	1548	1548	0	0	1548	0	0	0
k16_4d01a0d0	HSat2	chr2	5	5	0	0	5	0	0	0
k16_4d01a0d0	HSat2	chr3	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr4	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr5	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr6	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr7	8	8	0	0	8	0	0	0
k16_4d01a0d0	HSat2	chr8	0	0	0	0	0	0	0	0
