query_index	kmer_id	target_family	query_category	group	scope	max_mismatches	in_group_count_ge10_fraction	out_group_count_ge10_fraction	in_group_median_density_per_M	out_group_median_density_per_M	log2_median_density_ratio	passes_group_enrichment_screen	passes_group_specific_screen
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G2	core	2	1.0	1.0	6496.411253318172	7917.257660710716	-0.2853577988515957	0	0
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G2	all_available	2	1.0	1.0	7994.024961106321	8158.788089477195	-0.02943278827527332	0	0
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G3	core	0	1.0	0.985	16.782020979292753	89.95159782245175	-2.4221625196605228	0	0
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G3	all_available	0	1.0	1.0	61.40153598092171	71.00345165572809	-0.2096112364098936	0	0
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G3	core	1	1.0	1.0	1775.0683116668047	1644.3030315479984	0.1103982813031396	0	0
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G3	all_available	1	1.0	1.0	1637.1971480913044	1634.2202792405108	0.0026255973648150236	0	0
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G3	core	2	1.0	1.0	8019.891280501182	7013.877857399034	0.19337034638866343	0	0
69	k16_b60e8760	HSat2	regional_HSat2_G1_group_enriched_exact	G3	all_available	2	1.0	1.0	8190.033344456532	8064.667562983455	0.022254258175945802	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G1	core	0	0.9936708860759493	0.8610271903323263	38.0865236044275	9.202240996652893	2.0491045763805924	1	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G1	all_available	0	1.0	1.0	12.595522802409265	9.89324601762677	0.3483638637638371	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G1	core	1	1.0	1.0	2459.3707656152033	2160.1047922690987	0.18718786245974534	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G1	all_available	1	1.0	1.0	2433.7284716196173	2406.316969036572	0.016341518197920964	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G1	core	2	1.0	1.0	10241.449682029437	10630.398625502363	-0.05377574787713655	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G1	all_available	2	1.0	1.0	8938.082108758856	9029.556048624383	-0.01468975763427194	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G2	core	0	0.7619047619047619	0.9172259507829977	22.425198662391587	10.330694936456833	1.1181081473033827	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G2	all_available	0	1.0	1.0	11.347207315719194	10.688732864897798	0.08623861122812605	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G2	core	1	1.0	1.0	2924.782080680832	2196.137644886302	0.41336049351433923	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G2	all_available	1	1.0	1.0	2410.261790823665	2416.7889607317147	-0.0039016442874885405	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G2	core	2	1.0	1.0	10177.149428787165	10603.482517039338	-0.059204637359228	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G2	all_available	2	1.0	1.0	8869.236933872377	9015.20006905834	-0.023549518884233032	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G3	core	0	0.8754325259515571	0.945	8.775624824487503	35.91886603531337	-2.0330438268028144	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G3	all_available	0	1.0	1.0	9.630556686303787	12.554013476378701	-0.3824226816705728	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G3	core	1	1.0	1.0	2150.6283557040038	2461.220392873195	-0.19461552869579726	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G3	all_available	1	1.0	1.0	2405.5842888547327	2429.5884710107375	-0.014324611119985387	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G3	core	2	1.0	1.0	10640.491704967537	10230.457150129783	0.056694201291899476	0	0
71	k16_d34583a0	HSat2	regional_HSat2_G1_group_enriched_exact	G3	all_available	2	1.0	1.0	9043.579406414266	8902.611532829753	0.02266529016013132	0	0
1	k16_0320c806	HSat3	G5_specific	G1	core	0	1.0	0.13315926892950392	29.469420760853293	0.0	14.846980038086118	1	1
1	k16_0320c806	HSat3	G5_specific	G1	all_available	0	1.0	0.13315926892950392	4.776881034115468	0.0	12.222155216809538	1	1
1	k16_0320c806	HSat3	G5_specific	G1	core	1	1.0	0.2454308093994778	32.40448112038684	2.978516809259613	3.4430875620358807	1	0
1	k16_0320c806	HSat3	G5_specific	G1	all_available	1	1.0	0.7493472584856397	8.28263300933179	3.3737205164941195	1.2954956113588478	0	0
1	k16_0320c806	HSat3	G5_specific	G1	core	2	1.0	1.0	82.93762035379682	58.260889510746146	0.5094915581076312	0	0
1	k16_0320c806	HSat3	G5_specific	G1	all_available	2	1.0	1.0	27.84489638580496	23.57513441024791	0.2401375445356166	0	0
1	k16_0320c806	HSat3	G5_specific	G2	core	0	0.018518518518518517	0.2809278350515464	1.980930085406985	0.0	10.952690355553958	0	0
1	k16_0320c806	HSat3	G5_specific	G2	all_available	0	0.018518518518518517	0.2809278350515464	0.2560259559608383	0.0	8.00577024820219	0	0
1	k16_0320c806	HSat3	G5_specific	G2	core	1	0.3333333333333333	0.3479381443298969	4.443625681939397	3.018383330934416	0.5578079948172352	0	0
1	k16_0320c806	HSat3	G5_specific	G2	all_available	1	0.8148148148148148	0.7783505154639175	3.7675333515745413	3.750083248264572	0.006695879335227813	0	0
1	k16_0320c806	HSat3	G5_specific	G2	core	2	1.0	1.0	64.18358366735887	58.765337513396055	0.12723683344837086	0	0
1	k16_0320c806	HSat3	G5_specific	G2	all_available	2	1.0	1.0	22.919695100754183	24.190028868707685	-0.07782133347285602	0	0
1	k16_0320c806	HSat3	G5_specific	G3	core	0	0.0	0.2956989247311828	0.0	1.7845223668108874	-10.802130490994376	0	0
1	k16_0320c806	HSat3	G5_specific	G3	all_available	0	0.0	0.2956989247311828	0.0	0.23617152054539903	-7.889786971856424	0	0
1	k16_0320c806	HSat3	G5_specific	G3	core	1	0.014285714285714285	0.40860215053763443	2.6253494329087523	3.892887491314786	-0.5681523219189515	0	0
1	k16_0320c806	HSat3	G5_specific	G3	all_available	1	0.6571428571428571	0.8064516129032258	3.0477713146131253	3.913593096731159	-0.36063441479916036	0	0
1	k16_0320c806	HSat3	G5_specific	G3	core	2	1.0	1.0	59.88541093888165	59.455868820602454	0.010385184001867175	0	0
1	k16_0320c806	HSat3	G5_specific	G3	all_available	2	1.0	1.0	21.914603942599165	24.30539362576828	-0.14937741782834887	0	0
1	k16_0320c806	HSat3	G5_specific	G4	core	0	0.07692307692307693	0.2655086848635236	1.5393976106239986	1.2374453435859805	0.31477259101798005	0	0
1	k16_0320c806	HSat3	G5_specific	G4	all_available	0	0.07692307692307693	0.2655086848635236	0.21660724498165687	0.13033355027352775	0.7284910782075513	0	0
1	k16_0320c806	HSat3	G5_specific	G4	core	1	0.3076923076923077	0.34987593052109184	3.6622166665039018	3.3745288314119137	0.11799749247704984	0	0
1	k16_0320c806	HSat3	G5_specific	G4	all_available	1	0.8205128205128205	0.7791563275434243	3.8306214129821674	3.736502750528272	0.03588038022371223	0	0
1	k16_0320c806	HSat3	G5_specific	G4	core	2	1.0	1.0	57.747736815469835	59.95065921326611	-0.054010292361130335	0	0
1	k16_0320c806	HSat3	G5_specific	G4	all_available	2	1.0	1.0	24.39778910907879	23.94763147781576	0.02686633299475448	0	0
1	k16_0320c806	HSat3	G5_specific	G5	core	0	1.0	0.15949367088607594	20.814960944336544	0.0	14.345402539883397	1	1
1	k16_0320c806	HSat3	G5_specific	G5	all_available	0	1.0	0.15949367088607594	3.844461266632251	0.0	11.908940945832175	1	1
1	k16_0320c806	HSat3	G5_specific	G5	core	1	1.0	0.2683544303797468	24.213321914840474	3.080465612377311	2.974172006480307	1	0
1	k16_0320c806	HSat3	G5_specific	G5	all_available	1	1.0	0.7569620253164557	7.73452852590802	3.435932528347517	1.170378336494356	0	0
1	k16_0320c806	HSat3	G5_specific	G5	core	2	1.0	1.0	72.04293004254305	58.61557514305717	0.2975682068148614	0	0
1	k16_0320c806	HSat3	G5_specific	G5	all_available	2	1.0	1.0	26.943860880921605	23.592934033569875	0.19159414552016205	0	0
1	k16_0320c806	HSat3	G5_specific	G6	core	0	0.0	0.27848101265822783	1.7262958007854645	0.0	10.754299451364204	0	0
1	k16_0320c806	HSat3	G5_specific	G6	all_available	0	0.0	0.27848101265822783	0.2517774385636299	0.0	7.981723892510855	0	0
1	k16_0320c806	HSat3	G5_specific	G6	core	1	0.3191489361702128	0.3493670886075949	3.8303039175922877	3.1415334103823493	0.28590738887582945	0	0
1	k16_0320c806	HSat3	G5_specific	G6	all_available	1	0.7872340425531915	0.7822784810126582	3.1888558417128494	3.845257204366361	-0.26996401471275644	0	0
1	k16_0320c806	HSat3	G5_specific	G6	core	2	1.0	1.0	56.60338011553048	60.73363405113584	-0.10160575611769372	0	0
1	k16_0320c806	HSat3	G5_specific	G6	all_available	2	1.0	1.0	22.781265941338773	24.177076490001884	-0.0857882284502586	0	0
1	k16_0320c806	HSat3	G5_specific	G7	core	0	0.0	0.34810126582278483	0.0	1.9600922233355735	-10.937441666709434	0	0
1	k16_0320c806	HSat3	G5_specific	G7	all_available	0	0.0	0.34810126582278483	0.0	0.27339954035553393	-8.100134254640599	0	0
1	k16_0320c806	HSat3	G5_specific	G7	core	1	0.007936507936507936	0.4810126582278481	2.30824717717812	4.4289059058450935	-0.9398534507454934	0	0
1	k16_0320c806	HSat3	G5_specific	G7	all_available	1	0.6428571428571429	0.8386075949367089	2.834999568540381	4.43271288904821	-0.6446580365107787	0	0
1	k16_0320c806	HSat3	G5_specific	G7	core	2	1.0	1.0	54.706869682391954	63.08807672527598	-0.20564185942927166	0	0
1	k16_0320c806	HSat3	G5_specific	G7	all_available	2	1.0	1.0	23.220371024474098	24.3994252209461	-0.07145313595149334	0	0
3	k16_0560c43a	HSat3	G6_enriched	G1	core	0	0.0	0.5430809399477807	0.0	4.072946471301001	-11.992211309124961	0	0
3	k16_0560c43a	HSat3	G6_enriched	G1	all_available	0	0.8305084745762712	0.8981723237597912	98.60045565052926	99.78209982672443	-0.01718654307291332	0	0
3	k16_0560c43a	HSat3	G6_enriched	G1	core	1	1.0	1.0	41.49269372938702	87.70626750282133	-1.0798043003528361	0	0
3	k16_0560c43a	HSat3	G6_enriched	G1	all_available	1	1.0	1.0	963.5681420182055	978.5563126062308	-0.022268157283637957	0	0
3	k16_0560c43a	HSat3	G6_enriched	G1	core	2	1.0	1.0	547.0420859424639	751.5408056282274	-0.4581988920857979	0	0
3	k16_0560c43a	HSat3	G6_enriched	G1	all_available	2	1.0	1.0	2691.8127915095856	2730.65342415031	-0.0206681327518634	0	0
3	k16_0560c43a	HSat3	G6_enriched	G2	core	0	0.0	0.5360824742268041	0.0	3.998671157163618	-11.9656656748042	0	0
3	k16_0560c43a	HSat3	G6_enriched	G2	all_available	0	0.8333333333333334	0.8969072164948454	103.52059827523829	98.86247261265736	0.06642230882949542	0	0
3	k16_0560c43a	HSat3	G6_enriched	G2	core	1	1.0	1.0	50.75250805350076	87.69165606308871	-0.7889484833318696	0	0
3	k16_0560c43a	HSat3	G6_enriched	G2	all_available	1	1.0	1.0	1012.0391376333364	971.9379217807636	0.058328948130911405	0	0
3	k16_0560c43a	HSat3	G6_enriched	G2	core	2	1.0	1.0	594.0896397158224	751.4327788612582	-0.3389629121340388	0	0
3	k16_0560c43a	HSat3	G6_enriched	G2	all_available	2	1.0	1.0	2802.9726926002104	2711.0299090157014	0.04811664224375021	0	0
3	k16_0560c43a	HSat3	G6_enriched	G3	core	0	0.0	0.5591397849462365	0.0	4.218781077424853	-12.0429524384035	0	0
3	k16_0560c43a	HSat3	G6_enriched	G3	all_available	0	0.8285714285714286	0.9005376344086021	102.48725432776114	98.9782585487994	0.05026043889204413	0	0
3	k16_0560c43a	HSat3	G6_enriched	G3	core	1	1.0	1.0	41.24672385337158	88.65094271777977	-1.1038377364330028	0	0
3	k16_0560c43a	HSat3	G6_enriched	G3	all_available	1	1.0	1.0	1003.2128322307241	973.1061697185675	0.04395854016381946	0	0
3	k16_0560c43a	HSat3	G6_enriched	G3	core	2	1.0	1.0	540.2920680986263	759.4925653218871	-0.49129556933104845	0	0
3	k16_0560c43a	HSat3	G6_enriched	G3	all_available	2	1.0	1.0	2785.996399871794	2722.635615476028	0.033189469706100504	0	0
3	k16_0560c43a	HSat3	G6_enriched	G4	core	0	0.07692307692307693	0.5086848635235732	0.3901874109153367	3.779947926062844	-3.2728161318885878	0	0
3	k16_0560c43a	HSat3	G6_enriched	G4	all_available	0	0.6923076923076923	0.9081885856079405	95.86692248842085	99.71321775307189	-0.056751057332475034	0	0
3	k16_0560c43a	HSat3	G6_enriched	G4	core	1	1.0	1.0	75.19421102229947	80.83684571791628	-0.10439009171690064	0	0
3	k16_0560c43a	HSat3	G6_enriched	G4	all_available	1	1.0	1.0	935.242835097947	978.8457335979547	-0.06574043150565663	0	0
3	k16_0560c43a	HSat3	G6_enriched	G4	core	2	1.0	1.0	742.5801343848989	729.7267825953747	0.0251902814470221	0	0
3	k16_0560c43a	HSat3	G6_enriched	G4	all_available	2	1.0	1.0	2683.437172897703	2728.5523223308337	-0.024053589199585994	0	0
3	k16_0560c43a	HSat3	G6_enriched	G5	core	0	0.851063829787234	0.4253164556962025	4.857071983541465	0.4017595461081352	3.5923931781324288	1	0
3	k16_0560c43a	HSat3	G6_enriched	G5	all_available	0	0.9361702127659575	0.8835443037974684	100.8403551237634	99.49710950398558	0.019346391267059476	0	0
3	k16_0560c43a	HSat3	G6_enriched	G5	core	1	1.0	1.0	92.9357096641374	73.42207476237397	0.3400150365865674	0	0
3	k16_0560c43a	HSat3	G6_enriched	G5	all_available	1	1.0	1.0	978.5563126062308	975.9654963580588	0.0038247269489687075	0	0
3	k16_0560c43a	HSat3	G6_enriched	G5	core	2	1.0	1.0	794.5639741096369	709.284948647839	0.16379783088942218	0	0
3	k16_0560c43a	HSat3	G6_enriched	G5	all_available	2	1.0	1.0	2732.327077266558	2723.8903617062433	0.004461557141098599	0	0
3	k16_0560c43a	HSat3	G6_enriched	G6	core	0	0.9361702127659575	0.4151898734177215	6.0821306595746325	0.3865348273677481	3.9724161173044497	1	0
3	k16_0560c43a	HSat3	G6_enriched	G6	all_available	0	0.9787234042553191	0.8784810126582279	98.2783842056957	99.71321775307189	-0.0209104078236753	0	0
3	k16_0560c43a	HSat3	G6_enriched	G6	core	1	1.0	1.0	113.78053129661684	67.61590282875446	0.750810561721092	0	0
3	k16_0560c43a	HSat3	G6_enriched	G6	all_available	1	1.0	1.0	966.3638988947114	978.5563126062308	-0.01808829691828137	0	0
3	k16_0560c43a	HSat3	G6_enriched	G6	core	2	1.0	1.0	885.527921178561	681.3979793000591	0.37803963949298974	0	0
3	k16_0560c43a	HSat3	G6_enriched	G6	all_available	2	1.0	1.0	2712.721379901234	2727.1134880804516	-0.00763385816444563	0	0
3	k16_0560c43a	HSat3	G6_enriched	G7	core	0	0.9603174603174603	0.27531645569620256	5.041065678001232	0.0	12.299799195541908	1	0
3	k16_0560c43a	HSat3	G6_enriched	G7	all_available	0	0.9841269841269841	0.8512658227848101	98.10533909125994	99.92438167854681	-0.026504819762172192	0	0
3	k16_0560c43a	HSat3	G6_enriched	G7	core	1	1.0	1.0	94.08108235223783	52.211339064090055	0.8495292006850599	0	0
3	k16_0560c43a	HSat3	G6_enriched	G7	all_available	1	1.0	1.0	970.1431529881235	978.6463968780538	-0.012590023439289026	0	0
3	k16_0560c43a	HSat3	G6_enriched	G7	core	2	1.0	1.0	780.3687618968393	608.4312562793057	0.35906123671776596	0	0
3	k16_0560c43a	HSat3	G6_enriched	G7	all_available	2	1.0	1.0	2707.896378960333	2730.871979835431	-0.012189145867406057	0	0
8	k16_0e834158	HSat3	pan	G1	core	0	1.0	1.0	1139.4443621362755	1355.9111626697431	-0.2509319751026634	0	0
8	k16_0e834158	HSat3	pan	G1	all_available	0	1.0	1.0	2420.231976463147	2456.657598320123	-0.021551449504857486	0	0
8	k16_0e834158	HSat3	pan	G1	core	1	1.0	1.0	4218.279456741104	4364.695296300895	-0.049226254545542775	0	0
8	k16_0e834158	HSat3	pan	G1	all_available	1	1.0	1.0	6918.5157071803915	6985.891905568819	-0.013981761297594411	0	0
8	k16_0e834158	HSat3	pan	G1	core	2	1.0	1.0	8051.606882331643	8167.9932845600615	-0.020704942770835885	0	0
8	k16_0e834158	HSat3	pan	G1	all_available	2	1.0	1.0	10743.097939301679	10805.295047801581	-0.008328389120149753	0	0
8	k16_0e834158	HSat3	pan	G2	core	0	1.0	1.0	1124.6075584241728	1355.449263750569	-0.2693492454401861	0	0
8	k16_0e834158	HSat3	pan	G2	all_available	0	1.0	1.0	2489.528272171342	2444.6403811750024	0.026250135600967086	0	0
8	k16_0e834158	HSat3	pan	G2	core	1	1.0	1.0	3923.56651579962	4377.545746376323	-0.15795655884366297	0	0
8	k16_0e834158	HSat3	pan	G2	all_available	1	1.0	1.0	7045.002485068497	6945.780585248625	0.020463375294931065	0	0
8	k16_0e834158	HSat3	pan	G2	core	2	1.0	1.0	7472.387623839915	8215.778659672953	-0.13682800164872902	0	0
8	k16_0e834158	HSat3	pan	G2	all_available	2	1.0	1.0	10847.534592634249	10789.547185507454	0.007732866946711249	0	0
8	k16_0e834158	HSat3	pan	G3	core	0	1.0	1.0	1157.0925947624535	1358.3162659943284	-0.23131492768976142	0	0
8	k16_0e834158	HSat3	pan	G3	all_available	0	1.0	1.0	2488.206136310785	2450.264231616494	0.022168667040467476	0	0
8	k16_0e834158	HSat3	pan	G3	core	1	1.0	1.0	4047.323258635348	4392.2425111686925	-0.1179896035416471	0	0
8	k16_0e834158	HSat3	pan	G3	all_available	1	1.0	1.0	7022.093845728154	6957.403756499105	0.013352228585687036	0	0
8	k16_0e834158	HSat3	pan	G3	core	2	1.0	1.0	7744.928051215236	8227.48578373163	-0.08719978085670851	0	0
8	k16_0e834158	HSat3	pan	G3	all_available	2	1.0	1.0	10831.25112832039	10799.125250889447	0.00428544312268437	0	0
8	k16_0e834158	HSat3	pan	G4	core	0	1.0	1.0	1307.7203334327191	1331.2162126270648	-0.02569084771087065	0	0
8	k16_0e834158	HSat3	pan	G4	all_available	0	1.0	1.0	2429.570451033879	2454.7784101311345	-0.0148915266359754	0	0
8	k16_0e834158	HSat3	pan	G4	core	1	1.0	1.0	4285.52832806271	4339.456900838402	-0.018041417653156415	0	0
8	k16_0e834158	HSat3	pan	G4	all_available	1	1.0	1.0	6878.503979592825	6987.259689571618	-0.022631933185820467	0	0
8	k16_0e834158	HSat3	pan	G4	core	2	1.0	1.0	8070.476225480393	8152.620780738399	-0.014610100730193143	0	0
8	k16_0e834158	HSat3	pan	G4	all_available	2	1.0	1.0	10694.944890219294	10809.191169549324	-0.015329523175938083	0	0
8	k16_0e834158	HSat3	pan	G5	core	0	1.0	1.0	1379.4245040968908	1304.6683886466506	0.08038328082448204	0	0
8	k16_0e834158	HSat3	pan	G5	all_available	0	1.0	1.0	2462.35753931825	2450.2431645882248	0.007115325552216039	0	0
8	k16_0e834158	HSat3	pan	G5	core	1	1.0	1.0	4549.616984757299	4301.463806124138	0.0809173785012813	0	0
8	k16_0e834158	HSat3	pan	G5	all_available	1	1.0	1.0	6999.433914766002	6959.294393181218	0.008297208567520606	0	0
8	k16_0e834158	HSat3	pan	G5	core	2	1.0	1.0	8483.114813567996	8078.081344645608	0.0705814057296205	0	0
8	k16_0e834158	HSat3	pan	G5	all_available	2	1.0	1.0	10866.470886544026	10791.93979578125	0.009929264997569463	0	0
8	k16_0e834158	HSat3	pan	G6	core	0	1.0	1.0	1420.2023788389845	1290.0020496199813	0.13872306801717096	0	0
8	k16_0e834158	HSat3	pan	G6	all_available	0	1.0	1.0	2450.285298644763	2452.7586359853935	-0.0014555326896867062	0	0
8	k16_0e834158	HSat3	pan	G6	core	1	1.0	1.0	4449.859040300602	4306.040484336834	0.047397741798638794	0	0
8	k16_0e834158	HSat3	pan	G6	all_available	1	1.0	1.0	6922.363265757446	6985.891905568819	-0.013179665848253926	0	0
8	k16_0e834158	HSat3	pan	G6	core	2	1.0	1.0	8206.62065746653	8121.573398705438	0.01502901699976785	0	0
8	k16_0e834158	HSat3	pan	G6	all_available	2	1.0	1.0	10756.705776076067	10809.383933419917	-0.007047977773192599	0	0
8	k16_0e834158	HSat3	pan	G7	core	0	1.0	1.0	1394.213036551663	1179.741629175579	0.24097989965510938	0	0
8	k16_0e834158	HSat3	pan	G7	all_available	0	1.0	1.0	2454.7581660800342	2450.7653097235693	0.0023485660669803447	0	0
8	k16_0e834158	HSat3	pan	G7	core	1	1.0	1.0	4452.060820981363	4213.024671531647	0.07961691916501037	0	0
8	k16_0e834158	HSat3	pan	G7	all_available	1	1.0	1.0	6950.395887543314	6977.286668978107	-0.005570954033426754	0	0
8	k16_0e834158	HSat3	pan	G7	core	2	1.0	1.0	8315.541190547652	7981.068827809764	0.05922818685377615	0	0
8	k16_0e834158	HSat3	pan	G7	all_available	2	1.0	1.0	10805.500781805078	10803.913993675804	0.00021187534980188102	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G1	core	0	0.0	0.5848563968668408	0.3812291896516099	9.813463581360446	-4.6823995562486145	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G1	all_available	0	0.288135593220339	0.6997389033942559	0.47353142810330895	1.672499438771907	-1.8182925223277044	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G1	core	1	1.0	1.0	163.0441519113828	131.63005480989167	0.3087716493559693	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G1	all_available	1	1.0	1.0	63.05030947059187	57.6901244760174	0.1281769495357279	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G1	core	2	1.0	1.0	1431.133904987778	1376.3037302755718	0.056359737881201924	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G1	all_available	2	1.0	1.0	1453.0513101218285	1440.7292890503625	0.012286359134314397	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G2	core	0	0.1111111111111111	0.5618556701030928	0.5694053025568625	9.571301004114897	-4.0688064651791365	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G2	all_available	0	0.3888888888888889	0.6804123711340206	0.5015996840180441	1.5995884456221483	-1.6711207304882116	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G2	core	1	1.0	1.0	130.61171734569868	134.6191633956088	-0.04359913850209103	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G2	all_available	1	1.0	1.0	54.576251150214134	59.02503151392676	-0.11305161525426848	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G2	core	2	1.0	1.0	1357.62419678484	1383.3647483591249	-0.0270973954876906	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G2	all_available	2	1.0	1.0	1439.170704390442	1443.527102834228	-0.004360467364481499	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G3	core	0	1.0	0.41397849462365593	12.222209433798279	1.1488269649608787	3.410134467168059	1	0
9	k16_1483a0d8	HSat3	G3_enriched	G3	all_available	0	1.0	0.5779569892473119	2.2223116637286866	0.6663948026578421	1.7360978427888432	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G3	core	1	1.0	1.0	125.38558463742183	136.3020701400605	-0.1204350587421447	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G3	all_available	1	1.0	1.0	54.866348275459934	59.219761135186175	-0.11015518046126005	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G3	core	2	1.0	1.0	1365.1537196799377	1385.3823325201397	-0.021220753939741762	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G3	all_available	2	1.0	1.0	1442.0885352832113	1444.5509567393697	-0.0024613545498418797	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G4	core	0	0.5384615384615384	0.5037220843672456	7.927422286938814	5.984317445664349	0.4056060400073513	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G4	all_available	0	0.6666666666666666	0.6426799007444168	1.603001388555425	1.1635882968616278	0.4618553646291049	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G4	core	1	1.0	1.0	128.32187342664844	134.5585661046563	-0.06846660632789915	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G4	all_available	1	1.0	1.0	58.984302854693844	58.59173885487958	0.009633639614371942	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G4	core	2	1.0	1.0	1412.576964204626	1379.4451482176137	0.034241359323590834	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G4	all_available	2	1.0	1.0	1447.8345544687616	1442.652815625231	0.005172602963598631	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G5	core	0	0.02127659574468085	0.5645569620253165	0.6381335868850785	9.628249949368685	-3.9132340176346205	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G5	all_available	0	0.2765957446808511	0.6886075949367089	0.41556607071106033	1.617867170331829	-1.958367374101569	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G5	core	1	1.0	1.0	159.10513873888743	132.37677659320292	0.2653285550333032	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G5	all_available	1	1.0	1.0	63.11333796624513	57.97288989215139	0.12256449610276804	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G5	core	2	1.0	1.0	1429.5548728664305	1376.3954300128444	0.05467095222439452	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G5	all_available	2	1.0	1.0	1454.334202628978	1441.8156676406884	0.01247209513588158	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G6	core	0	0.0	0.5670886075949367	0.443913523869896	9.628249949368685	-4.435826569326345	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G6	all_available	0	0.2553191489361702	0.6911392405063291	0.42049931770982135	1.617867170331829	-1.9413824149677708	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G6	core	1	1.0	1.0	136.6141730607916	133.3970816106406	0.03437980499370512	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G6	all_available	1	1.0	1.0	57.134465270635005	58.822777791143686	-0.04201290326475836	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G6	core	2	1.0	1.0	1369.2623997452067	1383.2852556532673	-0.014699738231860028	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G6	all_available	2	1.0	1.0	1439.59128093947	1443.7766375433182	-0.004188291914155553	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G7	core	0	1.0	0.310126582278481	10.534572181291967	0.9012666396667685	3.545571013399569	1	0
9	k16_1483a0d8	HSat3	G3_enriched	G7	all_available	0	1.0	0.5031645569620253	2.2341613350917937	0.5517193479435345	2.0157599495394147	1	0
9	k16_1483a0d8	HSat3	G3_enriched	G7	core	1	1.0	1.0	131.49902353294965	136.62086962271292	-0.055125382523619565	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G7	all_available	1	1.0	1.0	58.71797965306672	58.367735544950115	0.008631083869689487	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G7	core	2	1.0	1.0	1376.5537901904436	1386.0980825771812	-0.009968355581901536	0	0
9	k16_1483a0d8	HSat3	G3_enriched	G7	all_available	2	1.0	1.0	1437.3227127168902	1446.1997289782043	-0.008882787751947386	0	0
